codigo,producto,familia,cantidad,coste,venta,margen_coste,margen_venta,beneficio,familia_legible
082702,AMONIACO ,A3 A9,6.0,6.36,11.1,0.442441135194136,0.306730808210478,4.739999999999999,otros
045117,ANACARDO ,AQ JM,9.0,17.1174,25.15,0.33569562922151497,0.25132644135188903,8.032599999999999,otros
222758,ANACARDO ,AQ JM,2.0,2.06,2.6,0.147396293027359,0.128461538461537,0.54,otros
026522,ANACARDO ,AQ JM,67.0,86.68,110.55,0.159437009690817,0.137512437810945,23.86999999999999,otros
043234,ANCHOA ,AQ JQ,1.0,2.35,3.39,0.311489361702128,0.237508111615834,1.04,otros
014105,ANCHOA EL ,AQ JQ,19.0,22.07,39.65,0.633406104543394,0.38778237866354603,17.58,otros
211327,ANCHOA ,AQ JQ,68.0,90.25,120.51,0.21392898514228,0.17622858318784299,30.260000000000005,otros
211321,ANCHOA ,AQ JQ,3.0,7.87,12.38,0.43011435832274403,0.300755219902266,4.510000000000001,otros
211328,ANCHOA ,AQ JQ,29.0,28.52,51.81,0.651552339665944,0.39450904704463197,23.290000000000003,otros
009670,ANILLA ,A0 K5,6.0,17.58,23.9,0.23585169097114497,0.190841419479558,6.32,otros
065391,ANIS ,AQ J7,15.0,98.15,135.050116,0.137184323202385,0.120635081229457,36.900116,otros
016936,ANIS GOURMET ,AQ JB,2.0,1.14,1.98,0.578947368421053,0.366666666666667,0.8400000000000001,otros
016420,ANIS MONO ,AQ J7,2.0,13.12,17.4,0.0960491836323323,0.0876321839080461,4.279999999999999,otros
007299,ANTIPOLILLAS ,A3 BC,5.0,10.0,12.45,0.0289404958677681,0.0281265009823146,2.4499999999999997,otros
092469,APIO BCO.E/U                                      ,AEAI,6.0,8.1,11.7,0.43506172839506196,0.303165863730213,3.6,otros
212159,APIO GOURMET ,AQ JR,1.0,0.63,0.95,0.370851370851371,0.270526315789474,0.3199999999999999,otros
030506,AQUARIUS LATA ,AQ J2,385.0,244.81,354.829999999999,0.19805671526003502,0.165314974439292,110.01999999999902,otros
012511,AQUARIUS LIMON ,AQ J2,317.0,439.799999999999,649.73,0.22084706045949,0.180896582063579,209.93000000000103,otros
012512,AQUARIUS ,AQ J2,71.0,98.8800000000001,146.55,0.224788707908742,0.183532642371072,47.66999999999992,otros
030577,AQUARIUS ,AQ J2,224.0,141.48,205.42,0.20022699817981,0.16682427447762901,63.94,otros
087125,AQUARIUS ZERO ,AQ J2,48.0,29.3,42.72,0.205563139931741,0.170512130906209,13.419999999999998,otros
048268,AQUARIUS ZERO ,AQ J2,130.0,179.31,266.75,0.229362510376091,0.18657028210981,87.44,otros
055397,ARENA ,AQ JN,47.0,70.8200000000001,140.69,0.641842198006352,0.390928067743492,69.86999999999989,otros
600760,AREPA DE ,AQ JK,1.0,3.49,4.6,0.19828080229226402,0.165471066475371,1.1099999999999994,otros
213985,AREPA GOYA ,AQ JK,17.0,28.05,42.5,0.37748501053313904,0.274039287285629,14.45,otros
600953,AREPA MAIZ ,AQ JK,16.0,26.4,40.0,0.37745867768595,0.274025409110681,13.6,otros
216330,ARROZ ARTIQ ,A0 K8,24.0,49.86,62.4,0.137847791999415,0.121147830991692,12.54,grano y básicos
033025,ARROZ ,AQ JI,22.0,38.18,44.3,0.12050408993834899,0.107544533768707,6.119999999999997,grano y básicos
033029,ARROZ ,AQ JI,22.0,23.28,31.81,0.242096219931273,0.194909392723753,8.529999999999998,grano y básicos
212646,ARROZ ,AQ JI,14.0,25.5,36.26,0.29283065953654097,0.226503492453928,10.759999999999998,grano y básicos
033061,ARROZ ,AQ JI,19.0,18.56,25.94,0.27035168495298,0.21281640994004503,7.380000000000003,grano y básicos
003131,ARROZ ,AQ JI,34.0,34.46,44.2,0.166168944230465,0.142491313160562,9.740000000000002,grano y básicos
040569,ARROZ ,AQ JI,109.0,190.75,267.05,0.272681520314549,0.214257468158377,76.30000000000001,grano y básicos
040742,ARROZ ,AQ JI,29.0,70.65,82.65,0.137157166966085,0.120614081281322,12.0,grano y básicos
222116,ARROZ ,AQ JI,1.0,1.85,2.35,0.22141372141371898,0.181276595744679,0.5,grano y básicos
8000581,ARROZ ,AQ JI,58.0,70.45,81.63,0.12658295572419098,0.112360084165147,11.179999999999993,grano y básicos
8000591,ARROZ ,AQ JI,150.0,172.48,211.28,0.19273226773226798,0.161588877023264,38.80000000000001,grano y básicos
033049,ARROZ LA ,AQ JI,16.0,75.94,92.43,0.184683251960049,0.15589251528161,16.49000000000001,grano y básicos
033050,ARROZ LA ,AQ JI,39.0,61.9,68.55,0.0794793090592761,0.0736274501903507,6.649999999999999,grano y básicos
074047,ARROZ NOMEN ,AQ JI,3.0,4.37,6.6,0.471255060728746,0.320308200330215,2.2299999999999995,grano y básicos
033018,ARROZ NOMEN ,AQ JI,33.0,42.09,45.89,0.0530566368770216,0.0503834599384589,3.799999999999997,grano y básicos
  ,,,,,,  ,6,,otros
  ,,,,,,  ,,,otros
Artículo,Descripción,Família,,,,Margen C.,Margen V.,,otros
,,,,,,,,,otros
088657,ARROZ SALTO 3 ,A0 K8,3.0,7.8,11.25,0.311153846153846,0.2373129950132,3.45,grano y básicos
033045,ARROZ SOS 1ª 1K                                   ,AQ JI,156.0,258.18,290.55,0.0947138847673335,0.0865193052588929,32.370000000000005,grano y básicos
023062,ATUN ALBO ,AQ JQ,2.0,7.1,8.8,0.126760563380282,0.1125,1.700000000000001,pescados y mariscos
074334,ATÚN CALVO ,AQ JQ,5.0,15.0,22.0,0.333333333333333,0.25,7.0,otros
082153,ATUN CALVO CL. ,AQ JQ,12.0,33.0,43.15,0.188738292011018,0.158771946087246,10.15,pescados y mariscos
014272,ATUN CALVO CL. ,AQ JQ,3.0,9.75,11.97,0.116027972027972,0.10396511103313501,2.2200000000000006,pescados y mariscos
014243,ATUN CALVO ,AQ JQ,17.0,48.15,58.65,0.107244406683659,0.0968570317775371,10.5,pescados y mariscos
220937,ATUN COSTATUN ,AQ JQ,9.0,35.55,43.91,0.12282572561053601,0.10938983923239701,8.36,pescados y mariscos
014342,ATUN CUCA CL. ,AQ JQ,4.0,13.98,19.4,0.261529457666797,0.20731141558160399,5.419999999999998,pescados y mariscos
014340,ATUN CUCA ,AQ JQ,3.0,6.1,8.28,0.23412816691505298,0.189711387513586,2.18,pescados y mariscos
208018,ATUN FENICIA ,AQ JQ,11.0,32.5,48.95,0.369118881118882,0.269603236219507,16.450000000000003,pescados y mariscos
208017,ATUN FENICIA ,AQ JQ,35.0,52.85,82.25,0.414658983400706,0.293115859204389,29.4,pescados y mariscos
205506,ATUN GOURMET ,AQ JQ,30.0,74.23,90.76,0.111496209569765,0.100311821677667,16.53,pescados y mariscos
205547,ATUN GOURMET ,AQ JQ,61.0,113.08,163.35,0.313356593883654,0.238592165557295,50.27,pescados y mariscos
205522,ATUN GOURMET ,AQ JQ,5.0,11.0,15.25,0.260429752066115,0.20661980696600898,4.25,pescados y mariscos
205544,ATUN GOURMET ,AQ JQ,22.0,23.53,35.2,0.36019781323648503,0.264812815997272,11.670000000000002,pescados y mariscos
205543,ATUN GOURMET ,AQ JQ,40.0,96.8,126.82,0.191040570999249,0.160398038195266,30.02,pescados y mariscos
205546,ATUN GOURMET ,AQ JQ,35.0,66.65,94.4700000000001,0.288685807815589,0.224015664690939,27.820000000000093,pescados y mariscos
079668,ATUN ISABEL ,AQ JQ,7.0,21.35,32.2,0.371130508835427,0.270674823763237,10.85,pescados y mariscos
096244,ATUN ISABEL ,AQ JQ,8.0,35.2,43.6,0.126071797520661,0.11195715743724399,8.399999999999999,pescados y mariscos
014212,ATUN ISABEL ,AQ JQ,2.0,18.64,21.58,0.0524678111587982,0.0498521765725353,2.9399999999999977,pescados y mariscos
056663,ATUN ORBE ,AQ JQ,7.0,20.9,32.2,0.400582862113963,0.286011540587713,11.300000000000004,pescados y mariscos
8000811,ATUN QUALITY ,AQ JQ,23.0,137.51,153.28,0.0133444840375246,0.013168753812479901,15.77000000000001,pescados y mariscos
601069,AVENA ALPINA ,AQ JZ,3.0,6.12,9.75,0.448455139631609,0.309609270844016,3.63,otros
600951,AVENA EN ,AQ JE,10.0,11.6,19.98,0.565830721003135,0.36136136136136104,8.38,otros
016704,AZAFRAN ,AQ JB,3.0,2.82,4.74,0.527788523533206,0.345459149223498,1.9200000000000004,otros
600098,AZAFRAN HEBRA ,AQ JR,1.0,1.87,2.5,0.215508021390374,0.177298724153102,0.6299999999999999,otros
600103,AZÚCAR ,,1.0,1.531,2.29,0.359895493141737,0.264649375600384,0.7590000000000001,otros
8000181,AZUCAR ,AQ I8,214.0,185.11,270.75,0.32988493328291496,0.248055245252362,85.63999999999999,otros
219857,AZÚCAR ,AQ I8,7.0,5.6,7.35,0.19334415584415598,0.16201877295606099,1.75,otros
063137,AZUCAR ,AQ I8,8.0,9.75,12.72,0.185836829836831,0.156713660059286,2.9700000000000006,otros
062508,AZUCAR ,AQ I8,6.0,8.34,11.94,0.301482450403314,0.231645421196335,3.6,otros
061963,AZUCAR ,AQ I8,6.0,12.54,16.14,0.169965202261854,0.14527372432382302,3.6000000000000014,otros
061447,AZUCAR ,AQ I8,7.0,7.59,12.25,0.46730147323032595,0.318476796865434,4.66,otros
062504,AZUCAR ,AQ I8,27.0,41.97,59.13,0.280815300972556,0.21924730346313498,17.160000000000004,otros
214071,B.BASURA ,A3 BF,18.0,29.53,51.83,0.45049270527520796,0.31057909056477,22.3,otros
214069,B.BASURA ,A3 BF,14.0,24.64,42.64,0.43014818342814104,0.300771758068491,18.0,otros
017588,B.BASURA MICAL ,A3 BF,37.0,48.1,88.43,0.519308087489907,0.341805649404441,40.330000000000005,otros
057545,B.BASURA MICAL ,A3 BF,15.0,16.95,30.3,0.477090616543555,0.322993465126712,13.35,otros
210456,B.BASURA MICAL ,A3 BF,2.0,3.62,5.3,0.20999041139674,0.173547169811321,1.6799999999999995,otros
017581,B.BASURA MICAL ,A3 BF,48.0,82.08,130.95,0.31860601630338503,0.241623360097032,48.86999999999999,otros
017592,B.BASURA MICAL ,A3 BF,36.0,38.16,71.44,0.547536687631028,0.353811765502761,33.28,otros
219298,B.BASURA ,A3 BF,2.0,5.46,9.98,0.5106106015196921,0.338016032064128,4.5200000000000005,otros
212140,B.MASCOTA ,A3 BF,14.0,23.42,43.4,0.531507294041259,0.347048490143815,19.98,mascotas
600615,BACON ,AD KW,79.0,82.95,118.5,0.298860211518439,0.23009420788173598,35.55,otros
600053,BACON EL POZO ,A0 KM,3.0,3.255,4.5,0.257142857142857,0.204545454545455,1.245,otros
  ,,,,,,  ,7,,otros
  ,,,,,,  ,,,otros
Artículo,Descripción,Família,,,,Margen C.,Margen V.,,otros
,,,,,,,,,otros
005205,BACON ,AD KW,112.0,180.83,265.48,0.33475640103965,0.250799622147461,84.65,otros
025840,BACON ,AD KW,221.0,304.17,380.25,0.136499624910711,0.12010529692997901,76.07999999999998,otros
212238,BAGELS BIMBO ,AQ JG,19.0,39.3014,51.51,0.20621070065619101,0.170957445945398,12.208599999999995,higiene personal
600050,BAGUETTE ,AFAJ,16.0,6.24,10.4,0.515384615384616,0.34010152284264,4.16,otros
600061,BAGUETTE ,AFAJ,791.0,474.6,711.9,0.363445964065434,0.266564259709812,237.29999999999995,otros
092246,BANANA E/K                                        ,AEAH,30.306,40.08876,55.12,0.35348507815004704,0.261166586803596,15.031239999999997,otros
600871,BANDEJA ,A3 BF,3.0,4.65,7.65,0.495522971652004,0.331337586279021,3.0,otros
600970,BANDEJA SIN ,A3 BF,6.0,2.46,5.4,0.995121951219512,0.498777506112469,2.9400000000000004,otros
013814,BANDERILLA ,AQ JV,19.0,22.14,31.35,0.287262872628726,0.22315789473684203,9.21,otros
600833,BARQUILLO ,AQ JD,12.0,10.68,14.4,0.225842696629213,0.18423464711274,3.7200000000000006,otros
600832,BARQUILLO ,AQ JD,1.0,0.819,1.2,0.332112332112332,0.249312557286893,0.381,otros
050651,BARQUILLO ,AQ JP,7.0,6.37,8.69,0.240045668617099,0.193578087236737,2.3199999999999994,otros
033557,BARQUILLO ,AQ JP,6.0,8.46,11.63,0.249666881581776,0.19978674738163602,3.17,otros
600440,BARRA ,AFAJ,214.0,85.6000000000001,149.8,0.590891036533557,0.371421438026999,64.19999999999992,otros
211779,BARRA DE LA ,AFAJ,983.0,489.48,737.25,0.475458414266946,0.322244537473575,247.77,otros
600054,BARRA INTEGRAL                                    ,AFAJ,99.0,42.57,69.3000000000001,0.479255557691075,0.323984287366228,26.730000000000096,otros
600049-P,BARRA NORMAL                                      ,AFAJ,0.0,0.0,-66.0,1,1,-66.0,otros
600049,BARRA NORMAL                                      ,AFAJ,22100.694,8619.27066,13260.32,0.497362530100305,0.33215905974820104,4641.04934,otros
600322,BARRITA PAN                                       ,AFAJ,3.0,0.3,0.75,1.27,0.559471365638766,0.45,panadería y repostería
088077,BASE PIZZA ,A0 K8,7.0,19.53,29.19,0.35878136200716904,0.264046425745186,9.66,otros
206473,BASTONCILLO ,A3 BR,25.0,12.0,21.25,0.46258333333333196,0.31627827474218,9.25,otros
206469,BASTONCILLO ,A3 BR,11.0,7.15,10.8,0.248262151072068,0.198886228232466,3.65,otros
206472,BASTONCILLO ,A3 BR,11.0,5.82,9.77,0.387342023799381,0.27919721103712,3.9499999999999993,otros
049220,BATIDO ,AQ JZ,5.0,9.7,13.25,0.24175257731958802,0.19468659194686602,3.5500000000000007,otros
053072,BATIDO ,AQ JZ,72.0,98.57,123.01,0.134333699170871,0.11842520350851,24.44000000000001,otros
219638,BATIDO ,AQ JZ,34.0,35.02,45.04,0.168960593946317,0.144539169944061,10.019999999999996,otros
219638,BATIDO ,AQ JZ,11.0,10.95,14.69,0.219634703196349,0.180082366154999,3.74,otros
600621,BATIDO OKEY ,AQ JZ,13.0,4.81,9.1,0.7191268191268191,0.418309348167856,4.29,otros
600622,BATIDO OKEY ,AQ JZ,3.0,1.11,2.1,0.718918918918919,0.418238993710692,0.99,otros
011590,BATIDO PULEVA ,AQ JZ,3.0,2.46,2.64,-0.024390243902439,-0.025,0.1800000000000001,otros
011589,BATIDO PULEVA ,AQ JZ,5.0,4.1,5.5,0.219512195121951,0.18,1.4000000000000004,otros
011588,BATIDO PULEVA ,AQ JZ,11.0,9.02,12.1,0.219512195121951,0.18,3.08,otros
040987,BAYETA MICAL ,A3 BB,2.0,3.26,6.18,0.566784971860264,0.361750324415809,2.92,otros
217866,BAYETA MICAL ,A3 BB,1.0,1.5,2.9,0.598,0.37421777221526903,1.4,otros
218568,BAYETA MICAL ,A3 BB,4.0,2.63,8.16,1.56420199226974,0.610015122437825,5.53,otros
217426,BAYETA MICAL ,A3 BB,24.0,20.8,40.8,0.621141926255563,0.38315086186824304,20.0,otros
060145,BAYETA MICAL ,A3 BB,21.0,8.67,17.67,0.6845720495295831,0.406377423702803,9.000000000000002,otros
600841,BAYETA ,A3 BB,4.0,1.56,4.2,1.44871794871795,0.591623036649215,2.64,otros
046470,BAYETA VILEDA ,A3 BB,4.0,11.2,19.8,0.461047077922078,0.315559358003567,8.600000000000001,otros
601142,BE-KIND ,01,2.0,4.8,5.6,0.060606060606062495,0.0571428571428588,0.7999999999999998,otros
601082,BEB. ENERG. ,AQ J2,21.0,14.49,25.0,0.568479829349394,0.36244,10.51,otros
601081,BEB. ENERG. ,AQ J2,40.0,32.8,47.2,0.30820399113081903,0.235593220338983,14.400000000000006,otros
601083,BEB. ENERG. ,AQ J2,51.0,35.19,60.8,0.570694153814357,0.36333881578947297,25.61,otros
050897,BEB.ENERG.,AQ J2,9.0,6.93,11.34,0.352366641622844,0.260555555555558,4.41,otros
063781,BEB.ENERG.,AQ J2,79.0,21.34,36.49,0.412913707235084,0.292242693322801,15.150000000000002,otros
033236,BEB.ENERG.,AQ J2,308.0,365.57,581.959999999998,0.315650799600401,0.23991989340657302,216.389999999998,otros
  ,,,,,,  ,8,,otros
  ,,,,,,  ,,,otros
Artículo,Descripción,Família,,,,Margen C.,Margen V.,,otros
,,,,,,,,,otros
051758,BEB.ENERG.,AQ J2,8.0,9.68,14.8,0.263636363636364,0.20863309352518,5.120000000000001,otros
220858,BEB.ENERG.,AQ J2,3.0,3.66,5.67,0.28031432055277,0.218941798941799,2.01,otros
081989,BEB.ENERG.,AQ J2,224.0,268.219999999999,423.279999999999,0.304226948274241,0.233262277456232,155.06,otros
035589,BEB.ENERG.,AQ J2,169.0,200.37,312.57,0.289260652916072,0.224361654303044,112.2,otros
021341,BEB.ENERG.,AQ J2,122.0,44.04,71.98,0.351150907139266,0.259890220466004,27.940000000000005,otros
216783,BEB.ENERG.RED ,AQ J2,6.0,4.8,9.54,0.6425,0.39117199391172003,4.739999999999999,otros
028176,BEB.ESP.,AQ J7,1.0,7.19,11.35,0.30458970792767703,0.23347547974413602,4.159999999999999,otros
052883,BEBIDA ALOE ,AQ J3,30.0,27.6,55.5,0.82820816864295,0.453016337443517,27.9,otros
218259,BEBIDA ALPRO ,AQ JW,9.0,13.05,20.61,0.43577847439916295,0.303513725946843,7.559999999999999,otros
083634,BEBIDA ALPRO ,AQ JW,2.0,2.78,4.58,0.497841726618705,0.332372718539865,1.8000000000000005,otros
031805,BEBIDA ALPRO ,AQ JW,5.0,7.13,11.45,0.45995154915211,0.31504576259344597,4.319999999999999,otros
087378,BEBIDA ,AQ JW,24.0,22.37,34.8,0.414069167310115,0.292821013909645,12.429999999999996,otros
8000741,BEBIDA ,AQ JW,44.0,31.36,46.7,0.353907699443414,0.261397213110542,15.340000000000003,otros
8000731,BEBIDA ,AQ JW,28.0,19.19,25.2,0.19360462362025602,0.162201636780733,6.009999999999998,otros
218569,BEBIDA ,AQ JW,24.0,16.16,20.28,0.141134113411341,0.123678813693012,4.120000000000001,otros
061599,BEBIDA ,AQ J2,79.0,44.38,77.21,0.43767462821090497,0.30443232399222603,32.82999999999999,otros
068779,BEBIDA ,AQ J2,116.0,65.41,111.96,0.414446447771905,0.293009642340831,46.55,otros
000010,BEBIDA YOSOY ,AQ JW,0.0,0.0,0.0,1,1,0.0,otros
047833,BECHAMEL RENY ,A0 KM,16.0,28.96,44.0,0.38121546961325997,0.276,15.04,otros
038398,BERBER.CUCA ,AQ JQ,1.0,7.99,9.39,0.06833541927409251,0.0639643861293345,1.4000000000000004,otros
217253,BERBER.DANI ,AQ JQ,15.0,52.21,61.23,0.06610018979296871,0.0620018553845347,9.019999999999996,otros
216722,BERBER.,AQ JQ,8.0,20.8,27.12,0.185384615384615,0.15639195327709302,6.32,otros
026229,BERBER.,AQ JQ,2.0,5.88,8.8,0.360544217687075,0.265,2.920000000000001,otros
092360,BERENJENA E/K                                     ,AEAI,0.0,0.0,0.0,1,1,0.0,otros
600076,BERLINAS ,AQ JF,212.0,154.76,212.38,0.247479968984234,0.19838392209675798,57.620000000000005,otros
032535,BICARBONATO ,AQ JB,35.0,15.75,24.15,0.393627705627707,0.28244824929798,8.399999999999999,otros
061017,BISCOTE ,AQ JG,1.0,2.27,3.32,0.329515418502203,0.247846255798542,1.0499999999999998,otros
027108,BITTER KAS ,AQ J2,53.0,35.05,52.43,0.236123365675953,0.191019256032615,17.380000000000003,bebidas sin alcohol
021750,BIZC.FONTANEDA ,AQ JF,32.0,52.54,70.14,0.213629442502681,0.17602526357810303,17.6,otros
024532,BIZC.GOURMET ,AQ JF,138.0,141.6,231.78,0.487790832049306,0.327862506974462,90.18,otros
221091,BIZC.GOURMET ,AQ JF,12.0,14.28,19.2,0.222498090145147,0.182002812060615,4.92,otros
220875,BIZC.GOURMET ,AQ JF,42.0,53.37,72.4,0.233428722298873,0.18925189439711398,19.03000000000001,otros
051500,BIZC.MILKA ,AQ JF,18.0,39.12,55.62,0.292500929540806,0.226306165709857,16.5,otros
601135,BLACK HAT ZERO ,AB 3V,8.0,4.72,8.0,0.400756408460569,0.2861,3.28,otros
600345,BLISTER ,AQ JF,3.0,5.907,7.2,0.108176739461656,0.0976168652612281,1.293,otros
600350,BLISTER LAZOS ,AQ JF,15.378,27.52662,43.06,0.421860003153311,0.29669587879097603,15.53338,otros
600381,BLISTER LAZOS ,AQ JF,1.0,2.01,2.99,0.35223880597014895,0.260485651214128,0.9800000000000004,otros
600354,BLISTER TARTA ,AQ JF,12.0,22.2,30.0,0.22864864864864798,0.186097668279806,7.800000000000001,otros
600540,BLOQUE ,A0 K9,6.0,11.22,16.5,0.336898395721925,0.252,5.279999999999999,otros
600541,BLOQUE ,A0 K9,3.0,5.61,8.25,0.336898395721925,0.252,2.64,otros
034183,BOCAFRIT ,AQ JL,59.0,56.5691999999999,87.1,0.399926590312878,0.285676829828267,30.53080000000009,otros
003762,BODY MILK ,A3 BM,1.0,3.15,4.59,0.20412698412698402,0.169522805167414,1.44,otros
046896,BODY MILK NIVEA ,A3 BM,3.0,8.55,11.07,0.0701271084046199,0.0655315689639594,2.52,otros
214673,BOL BETIK ,A3 LO,2.0,1.84,4.98,1.23679482572763,0.55293172690763,3.140000000000001,otros
221543,BOL SAMANTHA ,A3 4O,2.0,28.3,39.98,0.16753789095581598,0.143496748374187,11.679999999999996,otros
048048,BOLA F.RAVICH ,AQ JL,51.0,48.8988,71.9,0.336902113976398,0.252002080372465,23.001200000000004,otros
  ,,,,,,  ,9,,otros
  ,,,,,,  ,,,otros
Artículo,Descripción,Família,,,,Margen C.,Margen V.,,otros
,,,,,,,,,otros
221201,BOLES INOX.KFK ,A3 4O,1.0,7.0,9.99,0.179428571428571,0.152131782945736,2.99,otros
600104,BOLITAS ,,2.0,3.042,4.3,0.285338593030901,0.22199488491048602,1.258,otros
601034,BOLLISOL GO                                       ,AQ JF,28.0,25.2,28.0,0.0100216450216452,0.009922208173499501,2.8000000000000007,panadería y repostería
204893,BOLLO ,AQ JF,9.0,6.75,9.0,0.212,0.174917491749175,2.25,panadería y repostería
219125,BOLLO ,AQ JF,2.0,1.96,3.22,0.493877551020408,0.330601092896175,1.2600000000000002,panadería y repostería
205344,BOLLYCAO ,AQ JF,34.0,71.774,94.86,0.20135171763895301,0.16760430328819498,23.086,panadería y repostería
001415,BOLSA ALBAL ,A3 BF,12.0,29.88,53.4,0.477043435449787,0.322971839554954,23.52,otros
600969,BOLSA ,A3 BF,1.0,0.79,2.05,1.35949367088608,0.57618025751073,1.2599999999999998,otros
600968,BOLSA ,A3 BF,7.0,10.85,18.55,0.554193548387096,0.356579493565795,7.700000000000001,otros
600978,BOLSA DE ,A3 BF,1.0,0.55,0.95,0.570909090909091,0.36342592592592604,0.3999999999999999,otros
600979,BOLSA DE ,A3 BF,3.0,2.25,5.97,1.41212121212121,0.585427135678392,3.72,otros
219288,BOLSA PAN SUMA ,C4 3L,0.0,0.0,0.0,1,1,0.0,panadería y repostería
215676,BOLSA RAFIA ,C4 3L,10.0,0.1,10.0,81.6133884297521,0.98789542447045,9.9,otros
212913,BOLSA SUMA 70% ,C4 3L,4819.0,240.95,509.9,0.752635864578745,0.429430824616638,268.95,otros
050235,BOMBON ,AQ I6,7.0,19.25,27.93,0.318979929161748,0.241838349552801,8.68,otros
204896,BOMBON ,AQ JF,24.0,19.68,24.0,0.10860125646711,0.09796241510062931,4.32,otros
039787,BOMBON NESTLE ,AQ I6,26.0,79.32,97.14,0.113292531976345,0.101763488680935,17.820000000000007,otros
039788,BOMBON NESTLE ,AQ I6,2.0,9.644,11.98,0.12919950228121102,0.114416896235078,2.3360000000000003,otros
039830,BOMBON NESTLE ,AQ I6,1.0,8.1,10.99,0.233456790123457,0.18927034330897802,2.890000000000001,otros
014520,BONITO ,AQ JQ,3.0,11.38,16.93,0.352516376417958,0.260637418196423,5.549999999999999,otros
205548,BONITO ,AQ JQ,10.0,13.72,18.9,0.25221309302942,0.201413876306989,5.179999999999998,otros
219131,BONITO ,AQ JQ,1.0,2.1,3.29,0.42428571428571404,0.29789368104312897,1.19,otros
027852,BOQUERON ,AQ JQ,3.0,6.45,7.77,0.0953488372093024,0.0870488322717623,1.3199999999999994,bebidas alcohólicas
008426,BORRAJA ,AQ JR,2.0,2.96,3.5,0.075,0.0697674418604651,0.54,otros
039569,BOX KIT KAT ,AQ I6,46.0,23.33,50.6,0.971710244320617,0.492826086956522,27.270000000000003,otros
216331,BROCOLI ARTIQ ,A0 K6,10.0,15.84,21.6,0.318691724941725,0.241672650941833,5.760000000000002,otros
092484,BROCOLI ,AEAI,5.0,6.5,8.25,0.24953846153846201,0.19970450627924202,1.75,otros
026154,BROCOLI FINDUS ,A0 K6,2.0,3.3,4.98,0.494242424242424,0.330764550801055,1.6800000000000006,otros
212162,BROTES SOJA ,AQ JR,2.0,1.2,1.8,0.363333333333333,0.266503667481663,0.6000000000000001,otros
600561,BURGER TRUFA ,AQ JG,1.0,1.35,2.1,0.414141414141415,0.292857142857143,0.75,otros
205518,CABALLA ,AQ JQ,35.0,33.45,56.0,0.522285636635411,0.343093059584913,22.55,otros
205512,CABALLA ,AQ JQ,33.0,25.74,39.27,0.38709472345836,0.279068701590357,13.530000000000005,otros
205511,CABALLA ,AQ JQ,20.0,17.28,24.16,0.271117424242423,0.213290620576622,6.879999999999999,otros
222533,CABEZA DE ,AD KO,6.0,4.8,6.6,0.25,0.2,1.7999999999999998,otros
046874,CACAHUETE ,AQ JM,21.0,15.08,23.1,0.392572944297082,0.281904761904762,8.020000000000001,otros
