"600579","PAPEL OCB 1 1/4 PREMIUN","","-22.00","0.39 €","-8.47 €","","-21.00","","0.39 €","-8.09 €","A3","PERF/DROG/BAZAR",""
"600580","PAPEL OCB SLIM","","16.00","0.43 €","6.88 €","","16.00","","0.40 €","6.40 €","A3","PERF/DROG/BAZAR",""
"600581","MECHERO","","-62.00","0.22 €","-13.64 €","","-62.00","","0.22 €","-13.64 €","A3","PERF/DROG/BAZAR",""
"600589","PECHUGA DE PAVO ","","-272.00","0.75 €","-204.00 €","","-272.00","","1.08 €","-293.76 €","AD","CHARCUTERIA",""
"600593","COMIDA FELIX GATO ","","-4.00","1.15 €","-4.60 €","","-4.00","","1.15 €","-4.60 €","AQ","ALIM. Y BEBIDAS",""
"600600","LIMONADA D.SIMON PET ","","-52.00","0.29 €","-15.08 €","","-52.00","","0.29 €","-15.08 €","AQ","ALIM. Y BEBIDAS",""
"600603","TOTAS PATATAS CASERAS ","","-39.00","0.72 €","-28.08 €","","-39.00","","0.72 €","-28.08 €","AQ","ALIM. Y BEBIDAS",""
"600604","TOTAS PATATAS ","","-10.00","0.72 €","-7.20 €","","-10.00","","0.72 €","-7.20 €","AQ","ALIM. Y BEBIDAS",""
"600607","AGUA MINERAL VILADRAU ","","-7.00","0.38 €","-2.66 €","","-7.00","","0.38 €","-2.66 €","AQ","ALIM. Y BEBIDAS",""
"600610","OREO BAÑADAS BLANCO ","","5.00","0.52 €","2.58 €","","5.00","","0.52 €","2.58 €","AQ","ALIM. Y BEBIDAS",""
"600611","OREO ORIGINAL 66G","","27.00","0.68 €","18.23 €","","27.00","","0.68 €","18.23 €","AQ","ALIM. Y BEBIDAS",""
"600612","GALL.LU MIKADO 39G","","7.00","0.92 €","6.44 €","","7.00","","0.92 €","6.44 €","AQ","ALIM. Y BEBIDAS",""
"600613","MORTADELA CLASICA ","","-247.00","0.72 €","-177.84 €","","-247.00","","0.72 €","-177.84 €","AD","CHARCUTERIA",""
"600614","TORTILLAS DE TRIGO ","","-43.00","0.72 €","-30.96 €","","-43.00","","0.72 €","-30.96 €","AQ","ALIM. Y BEBIDAS",""
"600615","BACON AHUMADO OSCAR ","","-127.00","1.05 €","-133.35 €","","-127.00","","1.05 €","-133.35 €","AD","CHARCUTERIA",""
"","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","91","","",""
"Infome de Stock En Fecha","","","","","Desde fecha:","","12/09/2025","","","","","",""
"Sección:","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","",""
"Tiendas : ","0001 - Tienda 0001","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"Cód.","Descripción","","Stock Actual","Coste","Val. Actual","","Stock En Fecha","","Coste F.","Valor F.","Cód. Sección","Nombre Sección",""
"600616","SNACK KINDER MAXI 21G","","-15.00","0.40 €","-6.00 €","","-15.00","","0.40 €","-6.00 €","AQ","ALIM. Y BEBIDAS",""
"600617","SNACK KINDER CHOCO X4 ","","11.00","0.89 €","9.79 €","","11.00","","0.89 €","9.79 €","AQ","ALIM. Y BEBIDAS",""
"600621","BATIDO OKEY FRESA 188ML","","-42.00","0.37 €","-15.54 €","","-42.00","","0.37 €","-15.54 €","AQ","ALIM. Y BEBIDAS",""
"600622","BATIDO OKEY VAINILLA ","","-59.00","0.37 €","-21.83 €","","-59.00","","0.37 €","-21.83 €","AQ","ALIM. Y BEBIDAS",""
"600625","PAN RALLADO MIAU 500G","","-8.00","0.87 €","-6.96 €","","-8.00","","0.87 €","-6.96 €","AQ","ALIM. Y BEBIDAS",""
"600628","TARTA DOBLE CHOCOLATE ","","-2.00","2.49 €","-4.98 €","","-2.00","","2.49 €","-4.98 €","AQ","ALIM. Y BEBIDAS",""
"600629","TOTAS PATATAS ","","-10.00","0.72 €","-7.20 €","","-10.00","","0.72 €","-7.20 €","AQ","ALIM. Y BEBIDAS",""
"600630","TOTAS PATATAS ","","4.00","0.72 €","2.88 €","","4.00","","0.72 €","2.88 €","AQ","ALIM. Y BEBIDAS",""
"600631","QUESO LATINO GOYA 300G","","-127.00","2.40 €","-304.80 €","","-127.00","","2.71 €","-344.17 €","AD","CHARCUTERIA",""
"600633","PULPA DE MORA GOYA 250G","","-12.00","1.58 €","-18.96 €","","-12.00","","1.31 €","-15.72 €","AQ","ALIM. Y BEBIDAS",""
"600634","PASTA DE ACHIOTE GOYA ","","-7.00","2.27 €","-15.89 €","","-7.00","","2.27 €","-15.89 €","AQ","ALIM. Y BEBIDAS",""
"600636","CHOCLO EN TROZOS GOYA ","","-10.00","2.45 €","-24.50 €","","-10.00","","2.67 €","-26.70 €","AQ","ALIM. Y BEBIDAS",""
"600638","LECHE DE COCO BRICK ","","-12.00","1.41 €","-16.92 €","","-12.00","","1.55 €","-18.60 €","AQ","ALIM. Y BEBIDAS",""
"600639","FRIJOLES ROJOS GOYA ","","-12.00","1.55 €","-18.60 €","","-12.00","","1.55 €","-18.60 €","AQ","ALIM. Y BEBIDAS",""
"600640","FRIJOLES NEGROS GOYA ","","2.00","1.55 €","3.10 €","","2.00","","1.55 €","3.10 €","AQ","ALIM. Y BEBIDAS",""
"600641","MANI CRUDO GOYA 250G","","-4.00","1.00 €","-4.00 €","","-4.00","","1.00 €","-4.00 €","AQ","ALIM. Y BEBIDAS",""
"600642","PATE ARGAL HIGADO DE ","","-39.00","1.01 €","-39.39 €","","-39.00","","1.01 €","-39.39 €","AQ","ALIM. Y BEBIDAS",""
"600644","GOMINOLA HARIBO FRESAS ","","9.00","0.55 €","4.95 €","","9.00","","0.55 €","4.95 €","AQ","ALIM. Y BEBIDAS",""
"600645","TOTAS PATATAS QUESO Y ","","-16.00","0.72 €","-11.52 €","","-16.00","","0.72 €","-11.52 €","AQ","ALIM. Y BEBIDAS",""
"600646","TOTAS PATATAS QUESO ","","-9.00","0.72 €","-6.48 €","","-9.00","","0.72 €","-6.48 €","AQ","ALIM. Y BEBIDAS",""
"600647","VINO D.SIMON TTO.18,7CL ","","2.00","0.96 €","1.92 €","","2.00","","0.96 €","1.92 €","AQ","ALIM. Y BEBIDAS",""
"600650","LAUREL HOJAS DUCROS 8G","","1.00","0.96 €","0.96 €","","1.00","","0.74 €","0.74 €","AQ","ALIM. Y BEBIDAS",""
"600651","PIMENTON DULCE ","","-12.00","1.74 €","-20.90 €","","-12.00","","1.19 €","-14.28 €","AQ","ALIM. Y BEBIDAS",""
"600652","AJO Y PEREJIL DUCROS ","","-3.00","1.26 €","-3.78 €","","-3.00","","1.26 €","-3.78 €","AQ","ALIM. Y BEBIDAS",""
"600653","CHAPELAS DULCESOL ","","-16.00","0.73 €","-11.68 €","","-16.00","","0.82 €","-13.12 €","AQ","ALIM. Y BEBIDAS",""
"600660","CHICLE ORBIT SANDIA ","","1.00","0.56 €","0.56 €","","1.00","","0.50 €","0.50 €","AQ","ALIM. Y BEBIDAS",""
"","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","92","","",""
"Infome de Stock En Fecha","","","","","Desde fecha:","","12/09/2025","","","","","",""
"Sección:","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","",""
"Tiendas : ","0001 - Tienda 0001","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"Cód.","Descripción","","Stock Actual","Coste","Val. Actual","","Stock En Fecha","","Coste F.","Valor F.","Cód. Sección","Nombre Sección",""
"600661","CHICLE ORBIT MENTA ","","-45.00","0.56 €","-25.20 €","","-45.00","","0.56 €","-25.20 €","AQ","ALIM. Y BEBIDAS",""
"600665","PASTA DE MANÍ GOYA ","","5.00","2.83 €","14.15 €","","5.00","","2.83 €","14.15 €","AQ","ALIM. Y BEBIDAS",""
"600666","POSTOBÓN MANZANA 2 ","","-12.00","1.72 €","-20.64 €","","-12.00","","1.87 €","-22.44 €","AQ","ALIM. Y BEBIDAS",""
"600667","POSTOBÓN UVA 2 LTRS","","1.00","2.09 €","2.09 €","","1.00","","2.09 €","2.09 €","AQ","ALIM. Y BEBIDAS",""
"600668","CHIFLE PICANTE TORT GDE ","","-70.00","0.97 €","-67.90 €","","-70.00","","0.97 €","-67.90 €","AQ","ALIM. Y BEBIDAS",""
"600669","CHIFLE CON SAL TORT GDE ","","-245.00","1.00 €","-245.00 €","","-245.00","","0.97 €","-237.65 €","AQ","ALIM. Y BEBIDAS",""
"600670","SAZÓN GOYA CILANTRO Y ","","-9.00","1.69 €","-15.21 €","","-9.00","","1.33 €","-11.99 €","AQ","ALIM. Y BEBIDAS",""
"600671","SALSA CHINA DE SOYA ","","-27.00","1.51 €","-40.77 €","","-27.00","","1.51 €","-40.77 €","AQ","ALIM. Y BEBIDAS",""
"600674","PASTA AJÍ RICOTO GOYA ","","-2.00","2.30 €","-4.60 €","","-2.00","","2.30 €","-4.60 €","AQ","ALIM. Y BEBIDAS",""
"600676","CARAMELO HALLS FRESA ","","-2.00","0.48 €","-0.96 €","","-2.00","","0.48 €","-0.96 €","AQ","ALIM. Y BEBIDAS",""
"600680","BONITO DEL NORTE ACEITE ","","2.00","4.00 €","8.00 €","","2.00","","4.00 €","8.00 €","AQ","ALIM. Y BEBIDAS",""
"600681","BONITO DEL NORTE EN ","","1.00","3.00 €","3.00 €","","1.00","","3.00 €","3.00 €","AQ","ALIM. Y BEBIDAS",""
"600683","CHICLE TRIDENT 60 MIN ","","-13.00","0.83 €","-10.79 €","","-13.00","","0.67 €","-8.71 €","AQ","ALIM. Y BEBIDAS",""
"600685","CALABAZA VIDAL SURTIDA ","","-2.00","3.00 €","-6.00 €","","-2.00","","3.00 €","-6.00 €","AQ","ALIM. Y BEBIDAS",""
"600703","PASTA AJÍ PANCA GOYA 213 ","","-8.00","2.24 €","-17.92 €","","-8.00","","2.50 €","-20.00 €","AQ","ALIM. Y BEBIDAS",""
"600704","PANELA GOYA 454 GR","","1.00","1.50 €","1.50 €","","1.00","","1.50 €","1.50 €","AQ","ALIM. Y BEBIDAS",""
"600708","NOODLES YATEKOMO ","","-2.00","1.65 €","-3.30 €","","-2.00","","1.65 €","-3.30 €","AQ","ALIM. Y BEBIDAS",""
"600709","PLUMCAKE DUO HERAS ","","1.00","1.65 €","1.65 €","","1.00","","1.65 €","1.65 €","AQ","ALIM. Y BEBIDAS",""
"600710","COCACOLA PET 1L","","-10.00","1.00 €","-10.00 €","","-10.00","","1.00 €","-10.00 €","AQ","ALIM. Y BEBIDAS",""
"600713","SIROPE AG DE CHOCOLATE ","","-2.00","1.22 €","-2.44 €","","-2.00","","1.22 €","-2.44 €","AQ","ALIM. Y BEBIDAS",""
"600714","SIROPE AG DE FRESA","","-2.00","1.22 €","-2.44 €","","-2.00","","1.22 €","-2.44 €","AQ","ALIM. Y BEBIDAS",""
"600715","SIROPE AG DE CARAMELO","","-2.00","1.22 €","-2.44 €","","-2.00","","1.22 €","-2.44 €","AQ","ALIM. Y BEBIDAS",""
"600716","PATE APIS DELIGHT PAVO ","","7.00","2.41 €","16.87 €","","7.00","","2.41 €","16.87 €","AQ","ALIM. Y BEBIDAS",""
"600717","CARAMELO HALLS MIEL ","","2.00","1.50 €","3.00 €","","2.00","","1.50 €","3.00 €","AQ","ALIM. Y BEBIDAS",""
"600718","CARAMELO HALLS REGALIZ ","","1.00","1.64 €","1.64 €","","1.00","","1.64 €","1.64 €","AQ","ALIM. Y BEBIDAS",""
"600719","RON VELERO AÑEJO ","","-2.00","4.10 €","-8.20 €","","-2.00","","4.10 €","-8.20 €","AQ","ALIM. Y BEBIDAS",""
"","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","93","","",""
"Infome de Stock En Fecha","","","","","Desde fecha:","","12/09/2025","","","","","",""
"Sección:","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","",""
"Tiendas : ","0001 - Tienda 0001","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"Cód.","Descripción","","Stock Actual","Coste","Val. Actual","","Stock En Fecha","","Coste F.","Valor F.","Cód. Sección","Nombre Sección",""
"600723","ENSALADA MIN GOURMET ","","-2.00","1.10 €","-2.20 €","","-2.00","","1.10 €","-2.20 €","AE","FRUTA",""
"600725","LENTEJA PARDINA RAÚL ","","-26.00","2.25 €","-58.50 €","","-26.00","","2.25 €","-58.50 €","AQ","ALIM. Y BEBIDAS",""
"600726","TOMATES SECOS LA LEGUA ","","2.00","1.50 €","3.00 €","","2.00","","1.50 €","3.00 €","AQ","ALIM. Y BEBIDAS",""
"600728","PALETA COCIDA ","","-17.00","0.72 €","-12.24 €","","-17.00","","0.72 €","-12.24 €","AD","CHARCUTERIA",""
"600729","CHOPPED PORK ","","-123.00","0.72 €","-88.56 €","","-123.00","","0.72 €","-88.56 €","AD","CHARCUTERIA",""
"600730","MOSTAZA COOSUR 300GR","","8.00","1.35 €","10.80 €","","8.00","","1.10 €","8.80 €","AQ","ALIM. Y BEBIDAS",""
"600732","PALMERITAS DE HOJALDRE ","","-24.00","1.65 €","-39.60 €","","-24.00","","1.83 €","-43.92 €","AQ","ALIM. Y BEBIDAS",""
"600735","SURT. DE MANTECADOS Y ","","1.00","3.00 €","3.00 €","","1.00","","3.00 €","3.00 €","AQ","ALIM. Y BEBIDAS",""
"600740","CROISSANT RELLENO DE ","","1.00","0.90 €","0.90 €","","1.00","","0.90 €","0.90 €","AQ","ALIM. Y BEBIDAS",""
"600741","CHOCO.VALOR PURO ","","7.00","2.45 €","17.15 €","","7.00","","2.45 €","17.15 €","AQ","ALIM. Y BEBIDAS",""
"600742","SNACK M&M'S ","","-81.00","0.70 €","-56.70 €","","-81.00","","0.70 €","-56.70 €","AQ","ALIM. Y BEBIDAS",""
"600743","CARAMELO MENTOS ","","1.00","0.87 €","0.87 €","","1.00","","0.87 €","0.87 €","AQ","ALIM. Y BEBIDAS",""
"600746","CHICLE MENTOS P. FRESCH ","","3.00","0.83 €","2.49 €","","3.00","","0.83 €","2.49 €","AQ","ALIM. Y BEBIDAS",""
"600750","SNACK M&M""S CHOCOLATE ","","27.00","0.75 €","20.25 €","","27.00","","0.70 €","18.90 €","AQ","ALIM. Y BEBIDAS",""
"600751","SNACK TWIX SINGLE 50G","","-54.00","0.74 €","-39.96 €","","-54.00","","0.70 €","-37.80 €","AQ","ALIM. Y BEBIDAS",""
"600753","GALLETAS DUCALES NOEL ","","-27.00","1.45 €","-39.15 €","","-27.00","","1.45 €","-39.15 €","AQ","ALIM. Y BEBIDAS",""
"600756","GALLETAS FESTIVAL NOEL ","","2.00","2.09 €","4.18 €","","2.00","","2.09 €","4.18 €","AQ","ALIM. Y BEBIDAS",""
"600758","GALLETAS FESTIVAL NOEL ","","-4.00","2.12 €","-8.48 €","","-4.00","","2.90 €","-11.60 €","AQ","ALIM. Y BEBIDAS",""
"600759","CHORIZO NAVIDUL GRAN ","","-73.00","2.95 €","-215.35 €","","-73.00","","2.95 €","-215.35 €","AD","CHARCUTERIA",""
"600761","PULPA DE LULO GOYA 250G","","-6.00","1.40 €","-8.40 €","","-6.00","","1.31 €","-7.86 €","AQ","ALIM. Y BEBIDAS",""
"600770","CABEZA ESPUÑA CERDO ","","-10.00","0.80 €","-8.00 €","","-10.00","","0.87 €","-8.70 €","AD","CHARCUTERIA",""
"600771","QUESO EN LONCHAS ","","-5.00","0.94 €","-4.68 €","","-5.00","","0.94 €","-4.68 €","AD","CHARCUTERIA",""
"600774","SAZONADOR DUCROS ","","12.00","1.71 €","20.52 €","","12.00","","1.71 €","20.52 €","AQ","ALIM. Y BEBIDAS",""
"600775","VERBENA REVUELTO ","","-29.00","2.05 €","-59.45 €","","-29.00","","2.05 €","-59.45 €","AQ","ALIM. Y BEBIDAS",""
"600777","PEREJIL DUCROS 5 GR","","-1.00","1.13 €","-1.13 €","","-1.00","","1.13 €","-1.13 €","AQ","ALIM. Y BEBIDAS",""
"600778","OREGANO DUCROS 10G","","-13.00","1.13 €","-14.73 €","","-13.00","","1.13 €","-14.73 €","AQ","ALIM. Y BEBIDAS",""
"","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","94","","",""
"Infome de Stock En Fecha","","","","","Desde fecha:","","12/09/2025","","","","","",""
"Sección:","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","",""
"Tiendas : ","0001 - Tienda 0001","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"Cód.","Descripción","","Stock Actual","Coste","Val. Actual","","Stock En Fecha","","Coste F.","Valor F.","Cód. Sección","Nombre Sección",""
"600780","NUEZ MOSCADA MOLINA ","","5.00","1.89 €","9.43 €","","5.00","","1.89 €","9.43 €","AQ","ALIM. Y BEBIDAS",""
"600783","CEBOLLA ROJA E/K","","-1.17","1.00 €","-1.17 €","","-1.17","","1.35 €","-1.57 €","AE","FRUTA",""
"600784","FUET NAVIDUL","","-58.00","1.85 €","-107.30 €","","-58.00","","1.85 €","-107.30 €","AD","CHARCUTERIA",""
"600785","TIRAS BACON OSCAR ","","-11.00","1.71 €","-18.76 €","","-11.00","","1.75 €","-19.25 €","AQ","ALIM. Y BEBIDAS",""
"600786","RIOJA PLATINO ANTAÑO ","","2.00","5.93 €","11.86 €","","2.00","","5.93 €","11.86 €","AQ","ALIM. Y BEBIDAS",""
"600787","VINO TINTO JAUME SERRA","","6.00","10.24 €","61.44 €","","6.00","","10.24 €","61.44 €","AQ","ALIM. Y BEBIDAS",""
"600788","AGUA ELIGES 1,5L","","-17.00","0.39 €","-6.63 €","","-17.00","","0.39 €","-6.63 €","AQ","ALIM. Y BEBIDAS",""
"600790","COCKTAIL DE GAMBAS ","","-10.00","2.19 €","-21.90 €","","-10.00","","2.19 €","-21.90 €","A0","PROD. FRESCOS",""
"600792","TURRÓN ALMENDRO ","","-2.00","2.95 €","-5.90 €","","-2.00","","2.95 €","-5.90 €","AQ","ALIM. Y BEBIDAS",""
"600796","ALCAPARRAS GOYA 71 GR","","10.00","1.00 €","10.00 €","","10.00","","1.00 €","10.00 €","AQ","ALIM. Y BEBIDAS",""
"600797","AJO DANI 55GR","","-1.00","0.79 €","-0.79 €","","-1.00","","0.79 €","-0.79 €","AQ","ALIM. Y BEBIDAS",""
"600798","CHORIZO IBÉRICO NAVIDUL ","","-29.00","1.85 €","-53.65 €","","-29.00","","1.85 €","-53.65 €","AD","CHARCUTERIA",""
"600799","MORTADELA CON ","","-124.00","0.69 €","-85.56 €","","-124.00","","0.74 €","-91.88 €","AD","CHARCUTERIA",""
"600802","EMPANADAS DE POLLO ","","3.00","5.35 €","16.05 €","","3.00","","5.35 €","16.05 €","A0","PROD. FRESCOS",""
"600803","EMPANADAS DE TERNERA ","","-1.00","5.35 €","-5.35 €","","-1.00","","5.35 €","-5.35 €","A0","PROD. FRESCOS",""
"600804","CHORIZO MED. SANTA ","","-2.00","5.12 €","-10.24 €","","-2.00","","5.12 €","-10.24 €","A0","PROD. FRESCOS",""
"600805","CHORIZO PEQ. SANTA ","","2.00","5.12 €","10.24 €","","2.00","","5.12 €","10.24 €","A0","PROD. FRESCOS",""
"600810","CHICLE ORBIT MENTA ","","9.00","0.55 €","4.95 €","","9.00","","0.55 €","4.95 €","AQ","ALIM. Y BEBIDAS",""
"600811","SAL JAVY  REFINADA DE ","","-15.00","0.32 €","-4.79 €","","-15.00","","0.32 €","-4.79 €","AQ","ALIM. Y BEBIDAS",""
"600816","REFRESCO GOYA ORO ","","-12.00","0.70 €","-8.40 €","","-12.00","","0.70 €","-8.40 €","AQ","ALIM. Y BEBIDAS",""
"600818","FLAUTA FUN ROLL CARNE ","","5.00","2.30 €","11.50 €","","5.00","","2.30 €","11.50 €","A0","PROD. FRESCOS",""
"600819","FLAUTA FUN ROLL BACON 2 ","","5.00","2.30 €","11.50 €","","5.00","","2.30 €","11.50 €","A0","PROD. FRESCOS",""
"600820","QUESO NAVIDUL RESERVA ","","-72.00","2.81 €","-201.96 €","","-71.00","","2.81 €","-199.16 €","AD","CHARCUTERIA",""
"600824","COMIDA FELIX GATO ORIG. ","","-5.00","1.59 €","-7.95 €","","-5.00","","1.59 €","-7.95 €","AQ","ALIM. Y BEBIDAS",""
"600825","ACEITE LA ESPAÑOLA ","","-2.00","1.89 €","-3.78 €","","-2.00","","1.89 €","-3.78 €","AQ","ALIM. Y BEBIDAS",""
"600826","HARIBO FAVORITOS PICA ","","8.00","0.55 €","4.40 €","","8.00","","0.55 €","4.40 €","AQ","ALIM. Y BEBIDAS",""
"","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","95","","",""
"Infome de Stock En Fecha","","","","","Desde fecha:","","12/09/2025","","","","","",""
"Sección:","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","",""
"Tiendas : ","0001 - Tienda 0001","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"Cód.","Descripción","","Stock Actual","Coste","Val. Actual","","Stock En Fecha","","Coste F.","Valor F.","Cód. Sección","Nombre Sección",""
"600827","AGUA MINERAL SAN ","","-18.00","0.66 €","-11.86 €","","-18.00","","0.66 €","-11.86 €","AQ","ALIM. Y BEBIDAS",""
"600828","ASPITOS 6GR","","-3.00","0.16 €","-0.48 €","","-3.00","","0.16 €","-0.48 €","AQ","ALIM. Y BEBIDAS",""
"600829","QUESO SAN MILLAN ORIG. ","","-11.00","1.05 €","-11.55 €","","-11.00","","2.09 €","-22.99 €","AD","CHARCUTERIA",""
"600832","BARQUILLO FRESA FLORBU ","","3.00","0.82 €","2.46 €","","3.00","","0.82 €","2.46 €","AQ","ALIM. Y BEBIDAS",""
"600834","SABORIZANTE A ESENCIA ","","2.00","2.30 €","4.60 €","","2.00","","2.30 €","4.60 €","AQ","ALIM. Y BEBIDAS",""
"600835","PAPEL HIG.ELEGI X 6 U","","-14.00","2.29 €","-32.06 €","","-14.00","","2.29 €","-32.06 €","A3","PERF/DROG/BAZAR",""
"600836","PAPEL COCINA NOCEL","","-5.00","2.25 €","-11.25 €","","-5.00","","2.59 €","-12.95 €","A3","PERF/DROG/BAZAR",""
"600837","PAPEL HIG. ALBOR X 12 U","","-8.00","1.97 €","-15.76 €","","-8.00","","1.97 €","-15.77 €","A3","PERF/DROG/BAZAR",""
"600838","CEPILLO ORAL-B MANUAL ","","4.00","1.39 €","5.56 €","","4.00","","1.39 €","5.56 €","A3","PERF/DROG/BAZAR",""
"600842","PAPEL REGALO 2*70","","6.00","0.34 €","2.04 €","","6.00","","0.34 €","2.04 €","A3","PERF/DROG/BAZAR",""
"600844","AMBIENT.NATURAL SCENTS ","","1.00","0.88 €","0.88 €","","1.00","","0.88 €","0.88 €","A3","PERF/DROG/BAZAR",""
"600845","AMBIENT.NATURAL SCENTS ","","-1.00","0.88 €","-0.88 €","","-1.00","","0.88 €","-0.88 €","A3","PERF/DROG/BAZAR",""
"600847","AMBIENT.NATURAL FRESCO ","","-4.00","0.71 €","-2.84 €","","-4.00","","0.71 €","-2.84 €","A3","PERF/DROG/BAZAR",""
"600850","SAN JACOBO FIT'Z 200GR","","-31.00","1.33 €","-41.23 €","","-31.00","","0.97 €","-30.07 €","A0","PROD. FRESCOS",""
"600853","LIMPIADOR EN POLVO ","","10.00","0.69 €","6.90 €","","10.00","","0.69 €","6.90 €","A3","PERF/DROG/BAZAR",""
"600857","MANOPLA DE DUCHA","","-3.00","1.30 €","-3.90 €","","-3.00","","1.30 €","-3.90 €","A3","PERF/DROG/BAZAR",""
"600859","CEPILLOS DE DIENTES ","","-1.00","0.55 €","-0.55 €","","-1.00","","0.55 €","-0.55 €","A3","PERF/DROG/BAZAR",""
"600860","CHAMPU H&S CLASSIC ","","4.00","3.95 €","15.80 €","","4.00","","3.95 €","15.80 €","A3","PERF/DROG/BAZAR",""
"600862","JABON DE MANOS ALOE ","","3.00","0.75 €","2.25 €","","3.00","","0.75 €","2.25 €","A3","PERF/DROG/BAZAR",""
"600864","JABON DE MANOS ","","-2.00","0.75 €","-1.50 €","","-2.00","","0.75 €","-1.50 €","A3","PERF/DROG/BAZAR",""
"600868","SPRAY BRILLA MUEBLES ","","2.00","1.35 €","2.70 €","","2.00","","1.35 €","2.70 €","A3","PERF/DROG/BAZAR",""
"600869","ESPECIAL MOPAS MEGAR ","","2.00","2.15 €","4.30 €","","2.00","","2.15 €","4.30 €","A3","PERF/DROG/BAZAR",""
"600870","VASO TUBO MAXI ","","10.00","0.52 €","5.20 €","","10.00","","0.52 €","5.20 €","A3","PERF/DROG/BAZAR",""
"600871","BANDEJA ALUMINIO CON ","","-4.00","1.55 €","-6.20 €","","-4.00","","1.55 €","-6.20 €","A3","PERF/DROG/BAZAR",""
"600872","CEPILLO PLANCHA","","1.00","0.67 €","0.67 €","","1.00","","0.67 €","0.67 €","A3","PERF/DROG/BAZAR",""
"600876","ACEITE REFINADO DE ","","-1.00","1.49 €","-1.49 €","","-1.00","","1.49 €","-1.49 €","AQ","ALIM. Y BEBIDAS",""
"","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","96","","",""
"Infome de Stock En Fecha","","","","","Desde fecha:","","12/09/2025","","","","","",""
"Sección:","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","",""
"Tiendas : ","0001 - Tienda 0001","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"Cód.","Descripción","","Stock Actual","Coste","Val. Actual","","Stock En Fecha","","Coste F.","Valor F.","Cód. Sección","Nombre Sección",""
"600878","CHOCO.TOBLERONE LECHE ","","3.00","1.00 €","3.00 €","","4.00","","1.00 €","4.00 €","AQ","ALIM. Y BEBIDAS",""
"600879","PANECILLOS DULCESOL ","","-6.00","1.20 €","-7.18 €","","-6.00","","1.17 €","-7.02 €","AQ","ALIM. Y BEBIDAS",""
"600883","COOLIFE MACCHIATO 230ML","","-11.00","0.88 €","-9.68 €","","-11.00","","0.88 €","-9.68 €","AQ","ALIM. Y BEBIDAS",""
"600884","COOLIFE BOMBON 230 ML","","2.00","0.88 €","1.76 €","","2.00","","0.88 €","1.76 €","AQ","ALIM. Y BEBIDAS",""
"600887","LOMO EMBUCHADO PRIME ","","-8.00","1.88 €","-15.04 €","","-8.00","","1.88 €","-15.04 €","AC","CARNE",""
"600889","CHORIZO PAMPLONA PRIME ","","-8.00","1.88 €","-15.04 €","","-8.00","","1.88 €","-15.04 €","AD","CHARCUTERIA",""
"600891","SALAMI PRIME MEAT","","-8.00","1.88 €","-15.04 €","","-8.00","","1.88 €","-15.04 €","AD","CHARCUTERIA",""
"600894","PATATAS FRITAS SANTA ","","-14.00","0.95 €","-13.30 €","","-14.00","","0.95 €","-13.30 €","AQ","ALIM. Y BEBIDAS",""
"600896","MARS XTRA 70GR","","1.00","0.84 €","0.84 €","","1.00","","0.84 €","0.84 €","AQ","ALIM. Y BEBIDAS",""
"600900","PULPA DE MANGO GOYA 250 ","","-7.00","1.31 €","-9.17 €","","-7.00","","1.31 €","-9.17 €","AQ","ALIM. Y BEBIDAS",""
"600901","SOBRASADA DE CERDO ","","10.00","1.56 €","15.60 €","","10.00","","1.56 €","15.60 €","AD","CHARCUTERIA",""
"600903","REFRESCO PEPSI ZERO ","","1.00","0.93 €","0.93 €","","1.00","","0.93 €","0.93 €","AQ","ALIM. Y BEBIDAS",""
"600904","REFRESCO PEPSI 500ML","","1.00","0.60 €","0.60 €","","1.00","","0.60 €","0.60 €","AQ","ALIM. Y BEBIDAS",""
"600905","PATATAS LAY'S SAL 145GR ","","-61.00","1.34 €","-81.74 €","","-61.00","","1.29 €","-78.69 €","AQ","ALIM. Y BEBIDAS",""
