"SUMA EXPRESS FUENLABRADA","","","","","","","","","","","","","","",""
"Calle Almeania 4 LOCAL","","","","","","","","","","","","","","",""
"CP:","28943","","","","","","","","","","","","","",""
"Telf:","932924824","","","","","","","","","","","","","",""
"Web:","","","","","","","","","","","","","","",""
"Email:","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","",""
"Infome MERMAS","","","","De fecha","","01/08/2024","a fecha","31/08/2025","","","","","","",""
"057224","","VINO PATA NEGRA ","","-29.00","2.14 €","-62.06 €","-106.72 €","40.00","143.60 €","-72.50%","","Dif. Inventario","","Merma",""
"057500","","Y.GERVAIS NAT. P-4","","2.00","0.69 €","1.38 €","1.58 €","19.00","15.01 €","10.53%","","Caducidad","","Merma",""
"057502","","Y.GERVAIS NAT.P-8","","-5.00","1.40 €","-7.00 €","-7.75 €","","","","","Dif. Inventario","","Merma",""
"057507","","Y.GERVAIS LIMON P-4","","1.00","0.69 €","0.69 €","1.00 €","6.00","6.00 €","16.67%","","Caducidad","","Merma",""
"057620","","CAFE D.GUSTO RISTRETTO ","","-1.00","4.10 €","-4.10 €","-5.30 €","2.00","9.98 €","-50.00%","","Dif. Inventario","","Merma",""
"057678","","GIN P.INDIAS STRAWB.70CL ","","-3.00","11.59 €","-34.77 €","-47.37 €","9.00","146.01 €","-33.33%","","Dif. Inventario","","Merma",""
"058295","","PASTELITO PANTERA ROSA ","","-8.00","1.80 €","-14.43 €","-19.12 €","32.00","74.38 €","-25.00%","","Dif. Inventario","","Merma",""
"058337","","ZUMO D.SIMON ","","-15.00","1.07 €","-16.02 €","-26.25 €","4.00","6.48 €","-375.00%","","Dif. Inventario","","Merma",""
"059578","","GALL.CUETARA ","","-4.00","2.76 €","-11.04 €","-14.96 €","16.00","56.93 €","-25.00%","","Dif. Inventario","","Merma",""
"061015","","PAN GOURMET ","","-3.00","0.93 €","-2.79 €","-3.48 €","1.00","1.16 €","-300.00%","","Dif. Inventario","","Merma",""
"218259","","BEBIDA ALPRO ALM.1L","","1.00","1.48 €","1.48 €","2.29 €","9.00","20.61 €","11.11%","","Caducidad","","Merma",""
"061421","","CHAMPU PANTENE SUAVE ","","-1.00","2.01 €","-2.01 €","-2.99 €","13.00","38.87 €","-7.69%","","Dif. Inventario","","Merma",""
"061422","","CHAMPU PANTENE ","","-4.00","1.93 €","-7.72 €","-11.96 €","2.00","5.98 €","-200.00%","","Dif. Inventario","","Merma",""
"061424","","CHAMPU PANTENE ","","-3.00","1.93 €","-5.79 €","-8.97 €","2.00","5.98 €","-150.00%","","Dif. Inventario","","Merma",""
"061462","","FLAN MANDARIN CHINO ","","20.00","1.16 €","23.20 €","32.00 €","","","","","Merma fresco","","Merma",""
"061599","","BEBIDA GOURMET SPORT ","","-2.00","0.58 €","-1.16 €","-2.10 €","79.00","77.21 €","-2.53%","","Dif. Inventario","","Merma",""
"061772","","COCTEL F.RAVICH ","","6.00","1.70 €","10.21 €","15.00 €","5.00","12.50 €","120.00%","","Caducidad","","Merma",""
"061833","","PAN BIMBO S/CORT.450G","","-3.00","1.89 €","-5.66 €","-7.47 €","136.00","338.64 €","-2.21%","","Dif. Inventario","","Merma",""
"062503","","PATATA F.RAVICH ","","-5.00","0.58 €","-2.91 €","-5.00 €","79.00","79.00 €","-6.33%","","Dif. Inventario","","Merma",""
"062667","","PASTELITO BONY 165G 3U","","-9.00","1.80 €","-16.24 €","-21.51 €","32.00","74.38 €","-28.12%","","Dif. Inventario","","Merma",""
"","","","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","13","","","","",""
"Infome MERMAS","","","","De fecha","","01/08/2024","a fecha","31/08/2025","","","","","","",""
"Sección:","","","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","","","",""
"Tipo:","","","","","","","","","","","","","","",""
"Motivo:","","","","","","","","","","","","","","",""
"Código","","Descripción","","Cant.","Coste","T. Coste","Valor","Cant. Vent.","V. Ventas","%","Motivo","","Tipo","",""
"062859","","GALL.GULLON ZERO ","","-11.00","1.80 €","-19.80 €","-37.29 €","5.00","16.95 €","-220.00%","","Dif. Inventario","","Merma",""
"063781","","BEB.ENERG.CROSSFIRE ","","3.00","0.30 €","0.90 €","1.50 €","79.00","36.49 €","3.80%","","Dif. Inventario","","Merma",""
"065380","","VINO SEÑORIO LLANOS ","","-24.00","1.64 €","-39.36 €","-78.96 €","14.00","44.77 €","-171.43%","","Dif. Inventario","","Merma",""
"078572","","FIAMBRE ELPOZO YORK ","","-28.00","1.49 €","-41.72 €","-56.00 €","81.00","162.00 €","-34.57%","","Dif. Inventario","","Merma",""
"066591","","CERVEZA AMSTEL RADLER ","","-21.00","0.51 €","-10.71 €","-16.17 €","194.00","123.29 €","-10.82%","","Dif. Inventario","","Merma",""
"067437","","PAELLA CARRETILLA ","","-7.00","2.25 €","-15.75 €","-20.93 €","11.00","32.89 €","-63.64%","","Caducidad","","Merma",""
"068584","","DETERG.MICAL LAVADORA ","","-2.00","3.57 €","-7.14 €","-11.70 €","9.00","51.74 €","-22.22%","","Dif. Inventario","","Merma",""
"068779","","BEBIDA GOURMET SPORT ","","-6.00","0.58 €","-3.48 €","-5.94 €","116.00","111.96 €","-5.17%","","Dif. Inventario","","Merma",""
"069423","","MAGDALENA GOURMET ","","10.00","1.87 €","18.70 €","25.60 €","64.00","159.83 €","15.62%","","Caducidad","","Merma",""
"070227","","TAMPON TAMPAX COMPAK ","","-8.00","3.55 €","-28.40 €","-35.92 €","10.00","44.70 €","-80.00%","","Dif. Inventario","","Merma",""
"070353","","CAFE D.GUSTO C/LECHE ","","-4.00","4.10 €","-16.40 €","-21.20 €","","","","","Dif. Inventario","","Merma",""
"070602","","REFRESCO SOLEIO ","","15.00","0.28 €","4.20 €","6.00 €","71.00","28.30 €","21.13%","","Merma fresco","","Merma",""
"070853","","TOALL.DODOT REC.64U","","-5.00","1.14 €","-5.70 €","-10.25 €","","","","","Dif. Inventario","","Merma",""
"070913","","QUESO GOURMET 8 ","","1.00","0.78 €","0.78 €","1.25 €","91.00","88.30 €","1.10%","","Caducidad","","Merma",""
"071032","","HARINA GALLO FUERZA 1K","","3.00","1.49 €","4.47 €","5.97 €","5.00","9.95 €","60.00%","","Merma fresco","","Merma",""
"071034","","HARINA GALLO INTEG.1K","","11.00","1.25 €","13.75 €","19.25 €","3.00","5.25 €","366.67%","","Merma fresco","","Merma",""
"071381","","PECHUGA CAMPOFRIO ","","-212.00","0.78 €","-165.36 €","-212.00 €","236.00","236.00 €","-89.83%","","Dif. Inventario","","Merma",""
"071516","","NECTAR GRANINI ","","5.00","1.20 €","6.00 €","8.60 €","5.00","8.40 €","100.00%","","Caducidad","","Merma",""
"071700","","SNACK TAKIS X-TRAHOT ","","-4.00","1.19 €","-4.77 €","-6.76 €","","","","","Dif. Inventario","","Merma",""
"071817","","MARGARINA GOURMET ","","5.00","0.74 €","3.70 €","5.40 €","29.00","31.13 €","17.24%","","Caducidad","","Merma",""
"071895","","CHORIZO/SALCHI.","","-1.00","1.38 €","-1.38 €","-1.65 €","68.00","112.20 €","-1.47%","","Dif. Inventario","","Merma",""
"071910","","LOMO GOURMET ","","1.00","1.97 €","1.97 €","2.35 €","36.00","83.21 €","2.78%","","Caducidad","","Merma",""
"072144","","TOMATE RAMA PRIMAVERA","","-41.97","1.30 €","-54.56 €","-67.15 €","21.72","40.73 €","-193.21%","","Dif. Inventario","","Merma",""
"072260","","CALABAZA PARTIDA BDJA ","","-5.00","1.65 €","-8.25 €","-9.95 €","","","","","Dif. Inventario","","Merma",""
"073309","","CERVEZA MAHOU ","","13.00","0.77 €","10.01 €","17.55 €","4.00","5.40 €","325.00%","","Caducidad","","Merma",""
"073310","","CERVEZA MAHOU RADLER ","","-1.00","0.55 €","-0.55 €","-0.85 €","10.00","8.50 €","-10.00%","","Dif. Inventario","","Merma",""
"","","","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","14","","","","",""
"Infome MERMAS","","","","De fecha","","01/08/2024","a fecha","31/08/2025","","","","","","",""
"Sección:","","","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","","","",""
"Tipo:","","","","","","","","","","","","","","",""
"Motivo:","","","","","","","","","","","","","","",""
"Código","","Descripción","","Cant.","Coste","T. Coste","Valor","Cant. Vent.","V. Ventas","%","Motivo","","Tipo","",""
"073664","","SAND. ÑAMING POLLO ","","-1.00","0.95 €","-0.95 €","-1.55 €","1.00","1.55 €","-100.00%","","Dif. Inventario","","Merma",""
"073668","","SAND. ÑAMING BASIC ","","-8.00","0.95 €","-7.60 €","-12.40 €","1.00","1.55 €","-800.00%","","Dif. Inventario","","Merma",""
"073669","","SAND. ÑAMING BASIC ATUN ","","-17.00","0.95 €","-16.15 €","-26.35 €","1.00","1.55 €","-","","Dif. Inventario","","Merma",""
"","","","","","","","","","","1700,00%","","","","",""
"073684","","SAND. ÑAMING CANGREJO ","","-15.00","0.95 €","-14.25 €","-23.25 €","1.00","1.55 €","-","","Dif. Inventario","","Merma",""
"","","","","","","","","","","1500,00%","","","","",""
"073685","","SAND. ÑAMING MIXT.200G","","-1.00","1.36 €","-1.36 €","-2.85 €","","","","","Dif. Inventario","","Merma",""
"074985","","CERVEZA CORONITA ","","0.00","3.87 €","0.00 €","0.00 €","","","","","Caducidad","","Merma",""
"075026","","COMIDA GATO ULTIMA ","","1.00","7.69 €","7.69 €","9.99 €","","","","","Caducidad","","Merma",""
"075967","","LECHE ASTURIANA ","","11.00","1.00 €","11.00 €","14.74 €","217.00","280.08 €","5.07%","","Merma fresco","","Merma",""
"077640","","CROISSANT GOURMET ","","5.00","1.32 €","6.60 €","9.55 €","91.00","169.27 €","5.49%","","Caducidad","","Merma",""
"077647","","PAN GOURMET SANDWICH ","","8.00","0.99 €","7.92 €","10.80 €","25.00","34.58 €","32.00%","","Merma fresco","","Consumo propio",""
"077956","","PAN TOST.ORTIZ ","","-13.00","2.11 €","-27.44 €","-35.10 €","10.00","25.71 €","-130.00%","","Dif. Inventario","","Merma",""
"078180","","ZUMO D.SIMON CARIBE ","","4.00","1.17 €","4.68 €","6.52 €","21.00","31.67 €","19.05%","","Merma fresco","","Merma",""
"078182","","ZUMO D.SIMON TROPICAL ","","-26.00","1.17 €","-30.42 €","-44.20 €","36.00","60.62 €","-72.22%","","Dif. Inventario","","Merma",""
"078361","","ARROZ SUSHI BAYO 1K","","10.00","2.25 €","22.50 €","29.10 €","","","","","Merma fresco","","Merma",""
"079508","","PRINGLES ORIG.165G","","-112.00","1.93 €","-216.16 €","-296.80 €","124.00","314.68 €","-90.32%","","Dif. Inventario","","Merma",""
"079509","","PRINGLES SOUR ","","-36.00","1.93 €","-69.48 €","-95.40 €","118.00","299.01 €","-30.51%","","Dif. Inventario","","Merma",""
"079513","","PRINGLES JAMON 165G","","-1.00","1.93 €","-1.93 €","-2.65 €","13.00","33.73 €","-7.69%","","Dif. Inventario","","Merma",""
"080859","","TORTILLA PALACIOS ","","4.00","3.70 €","14.80 €","22.36 €","","","","","Caducidad","","Merma",""
"081313","","COCACOLA PET 1,25L","","-2.00","0.97 €","-1.94 €","-3.18 €","78.00","118.53 €","-2.56%","","Dif. Inventario","","Merma",""
"081715","","CERVEZA MAHOU 0.0 TOST. ","","-129.00","0.50 €","-64.50 €","-117.39 €","474.00","412.12 €","-27.22%","","Dif. Inventario","","Merma",""
"081989","","BEB.ENERG.MONSTER ","","-20.00","1.22 €","-24.40 €","-37.80 €","224.00","423.28 €","-8.93%","","Dif. Inventario","","Merma",""
"082083","","LANGOSTILLO UBAGO RR-","","-3.00","2.99 €","-8.97 €","-12.60 €","8.00","21.40 €","-37.50%","","Dif. Inventario","","Merma",""
"082142","","GULA UBAGO AJILLO RO-","","-10.00","2.09 €","-20.90 €","-27.50 €","3.00","8.25 €","-333.33%","","Dif. Inventario","","Merma",""
"082272","","VINO VIÑA ALBALI ","","-6.00","2.19 €","-13.14 €","-18.90 €","23.00","71.99 €","-26.09%","","Dif. Inventario","","Merma",""
"082301","","CERVEZA SHANDY ","","-46.00","0.47 €","-21.62 €","-39.10 €","116.00","101.34 €","-39.66%","","Dif. Inventario","","Merma",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","15","","","","",""
"Infome MERMAS","","","","De fecha","","01/08/2024","a fecha","31/08/2025","","","","","","",""
"Sección:","","","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","","","",""
"Tipo:","","","","","","","","","","","","","","",""
"Motivo:","","","","","","","","","","","","","","",""
"Código","","Descripción","","Cant.","Coste","T. Coste","Valor","Cant. Vent.","V. Ventas","%","Motivo","","Tipo","",""
"082302","","CERVEZA MAHOU 5* LATA ","","-160.00","0.80 €","-128.00 €","-224.00 €","312.00","402.39 €","-51.28%","","Caducidad","","Merma",""
"082303","","CERVEZA MAHOU ","","-57.00","0.45 €","-25.65 €","-39.90 €","183.00","128.10 €","-31.15%","","Dif. Inventario","","Merma",""
"082659","","LACA NELLY NOR.400ML","","-4.00","1.89 €","-7.56 €","-9.80 €","4.00","9.80 €","-100.00%","","Dif. Inventario","","Merma",""
"082811","","PIMIENTO PIQ.MONTEY ","","-2.00","1.06 €","-2.12 €","-3.40 €","","","","","Dif. Inventario","","Merma",""
"082874","","LECHE LAUKI ","","6.00","0.94 €","5.64 €","7.20 €","26.00","29.94 €","23.08%","","Caducidad","","Merma",""
"082875","","LECHE LAUKI SEMI BRICK ","","-12.00","0.97 €","-11.64 €","-13.20 €","73.00","85.02 €","-16.44%","","Caducidad","","Merma",""
"082876","","LECHE LAUKI ENT.BRICK 1L","","-6.00","1.00 €","-6.00 €","-7.20 €","52.00","61.65 €","-11.54%","","Dif. Inventario","","Merma",""
"082919","","CAFE ESTRELLA SOLUBLE ","","1.00","3.99 €","3.99 €","5.30 €","3.00","15.90 €","33.33%","","Merma fresco","","Merma",""
"082920","","CAFE ESTRELLA SOLUBLE ","","5.00","3.20 €","16.00 €","22.50 €","","","","","Merma fresco","","Merma",""
"082923","","CAFE ESTRELLA ","","1.00","3.19 €","3.19 €","3.70 €","120.00","381.03 €","0.83%","","Rotura","","Merma",""
"083476","","GALL.CUETARA STDO.210G","","2.00","3.47 €","6.94 €","8.80 €","12.00","51.92 €","16.67%","","Caducidad","","Merma",""
"083634","","BEBIDA ALPRO AVENA 1L","","4.00","1.48 €","5.92 €","9.16 €","2.00","4.58 €","200.00%","","Merma fresco","","Merma",""
"083917","","CHOCO.MILKA CHIPS AHOY ","","-10.00","1.46 €","-14.60 €","-20.90 €","16.00","25.44 €","-62.50%","","Caducidad","","Merma",""
"083918","","CHOCO.MILKA OREO 100G","","-13.00","1.46 €","-18.98 €","-27.17 €","47.00","76.23 €","-27.66%","","Caducidad","","Merma",""
"085423","","CROISSANT GOURMET ","","31.00","1.29 €","39.99 €","58.90 €","82.00","150.88 €","37.80%","","Merma fresco","","Merma",""
"085459","","PAN GOURMET MOLDE ","","1.00","0.78 €","0.78 €","1.15 €","11.00","12.65 €","9.09%","","Caducidad","","Merma",""
"085485","","PAN GOURMET MOLDE ","","44.00","0.75 €","33.00 €","43.56 €","57.00","54.37 €","77.19%","","Merma fresco","","Merma",""
"087125","","AQUARIUS ZERO LATA ","","43.00","0.66 €","28.38 €","40.85 €","48.00","42.72 €","89.58%","","Merma fresco","","Consumo propio",""
"087699","","CERVEZA E.GALICIA 20CL ","","-8.00","2.46 €","-19.68 €","-28.64 €","23.00","69.29 €","-34.78%","","Dif. Inventario","","Merma",""
"088074","","MERLUZA PESCANOVA ","","9.00","3.67 €","33.03 €","40.05 €","6.00","26.70 €","150.00%","","Caducidad","","Merma",""
"088085","","OBLEA BUITONI 160G","","22.00","0.94 €","20.68 €","25.30 €","17.00","18.15 €","129.41%","","Merma fresco","","Merma",""
"088151","","CAFE GOURMET CORTADO ","","3.00","2.55 €","7.65 €","10.47 €","7.00","26.59 €","42.86%","","Merma fresco","","Merma",""
"088657","","ARROZ SALTO 3 DELICIAS ","","2.00","2.89 €","5.78 €","7.50 €","3.00","11.25 €","66.67%","","Caducidad","","Merma",""
"216713","","CHORIZO GOURMET SARTA ","","9.00","2.16 €","19.44 €","27.45 €","61.00","186.05 €","14.75%","","Merma fresco","","Consumo propio",""
"089352","","ESPINACA GOURMET ","","-4.00","0.68 €","-2.72 €","-3.40 €","16.00","13.60 €","-25.00%","","Dif. Inventario","","Merma",""
"089804","","LECHE ASTURIANA ","","27.00","1.07 €","28.89 €","36.72 €","87.00","111.85 €","31.03%","","Caducidad","","Merma",""
"","","","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","16","","","","",""
"Infome MERMAS","","","","De fecha","","01/08/2024","a fecha","31/08/2025","","","","","","",""
"Sección:","","","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","","","",""
"Tipo:","","","","","","","","","","","","","","",""
"Motivo:","","","","","","","","","","","","","","",""
"Código","","Descripción","","Cant.","Coste","T. Coste","Valor","Cant. Vent.","V. Ventas","%","Motivo","","Tipo","",""
"090040","","HUEVO M 53-63G 12 U.","","-120.00","2.35 €","-282.00 €","-330.00 €","21.00","53.55 €","-571.43%","","Dif. Inventario","","Merma",""
"090041","","HUEVO L 63-73G 12 U.","","-3.00","2.50 €","-7.50 €","-8.85 €","454.00","1,160.70 €","-0.66%","","Merma fresco","","Consumo propio",""
"090042","","HUEVO XL +73G 10 U","","-8.00","2.65 €","-21.20 €","-27.60 €","11.00","31.46 €","-72.73%","","Dif. Inventario","","Merma",""
"217692","","SUNNY D.FLORIDA 1,25L","","3.00","1.32 €","3.96 €","5.97 €","9.00","15.16 €","33.33%","","Merma fresco","","Merma",""
"090944","","GRANELES DULCESOL E/K","","0.14","5.80 €","0.81 €","1.01 €","91.08","652.67 €","0.15%","","Caducidad","","Merma",""
"090959","","PANECILLOS DULCESOL ","","-7.00","1.07 €","-7.52 €","-11.90 €","3.00","5.10 €","-233.33%","","Dif. Inventario","","Merma",""
"091340","","JALAPEÑO ZANUY ","","1.00","1.59 €","1.59 €","2.45 €","","","","","Caducidad","","Merma",""
"091584","","GALL.CUETARA ","","1.00","3.30 €","3.30 €","5.09 €","","","","","Caducidad","","Merma",""
"091831","","SALCH.CAMPOFRIO ","","-18.00","1.85 €","-33.30 €","-45.00 €","35.00","87.50 €","-51.43%","","Dif. Inventario","","Merma",""
"091834","","SALCH.CAMPOFRIO ","","-35.00","1.85 €","-64.75 €","-87.50 €","37.00","92.50 €","-94.59%","","Dif. Inventario","","Merma",""
"092167","","NARANJA BOL. 2K P.U.","","2.00","2.25 €","4.50 €","4.80 €","","","","","Caducidad","","Merma",""
"092175","","LIMON GRANEL E/K","","1.20","1.75 €","2.10 €","2.76 €","47.31","118.25 €","2.54%","","Merma fresco","","Merma",""
"092239","","PLATANO E/K","","2.30","1.50 €","3.45 €","5.06 €","16.58","34.44 €","13.87%","","Merma fresco","","Merma",""
"092341","","CHAMPIÑON ","","4.00","1.45 €","5.80 €","7.20 €","3.00","3.45 €","133.33%","","Merma fresco","","Merma",""
"092342","","CHAMPIÑON LAMINAS ","","-2.00","1.65 €","-3.30 €","-3.50 €","3.00","5.80 €","-66.67%","","Caducidad","","Merma",""
"092359","","CALDO BDJA.E/U","","-8.00","1.60 €","-12.80 €","-23.92 €","","","","","Dif. Inventario","","Merma",""
"092444","","PERA CONFERENCE ","","2.00","1.70 €","3.40 €","4.80 €","3.53","7.24 €","56.72%","","Merma fresco","","Merma",""
"092457","","TOMATE CHERRY E/U","","4.00","0.99 €","3.96 €","4.60 €","21.00","23.35 €","19.05%","","Merma fresco","","Consumo propio",""
"092484","","BROCOLI BDJA.E/U","","2.00","1.49 €","2.98 €","3.30 €","5.00","8.25 €","40.00%","","Caducidad","","Merma",""
"092522","","COGOLLO BDJA.E/U","","1.00","1.35 €","1.35 €","1.95 €","39.00","66.85 €","2.56%","","Caducidad","","Merma",""
"093830","","TORTITA BICENTURY ","","1.00","2.15 €","2.15 €","2.89 €","35.00","96.05 €","2.86%","","Caducidad","","Merma",""
"094449","","ZANAHORIA BOL.500G E/U","","1.00","0.80 €","0.80 €","0.99 €","57.00","56.43 €","1.75%","","Caducidad","","Merma",""
"097262","","CREMA NOCILLA ","","1.00","2.20 €","2.20 €","2.75 €","33.00","85.85 €","3.03%","","Caducidad","","Merma",""
"098150","","AGUA IDONIA MINER.MUY ","","2.00","0.37 €","0.74 €","1.10 €","208.00","114.40 €","0.96%","","Merma fresco","","Consumo propio",""
"202821","","CALDO GOURMET ","","1.00","0.77 €","0.77 €","1.16 €","15.00","17.40 €","6.67%","","Caducidad","","Merma",""
"218544","","LAVAV.MICAL ","","-8.00","1.37 €","-10.96 €","-16.48 €","48.00","97.17 €","-16.67%","","Dif. Inventario","","Merma",""
"","","","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","17","","","","",""
"Infome MERMAS","","","","De fecha","","01/08/2024","a fecha","31/08/2025","","","","","","",""
"Sección:","","","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","","","",""
"Tipo:","","","","","","","","","","","","","","",""
"Motivo:","","","","","","","","","","","","","","",""
"Código","","Descripción","","Cant.","Coste","T. Coste","Valor","Cant. Vent.","V. Ventas","%","Motivo","","Tipo","",""
"218540","","LAVAV.MICAL CONC.ULTRA ","","-12.00","1.35 €","-16.20 €","-24.60 €","51.00","104.55 €","-23.53%","","Dif. Inventario","","Merma",""
"203872","","PASTA GALLO PLUMA S/G ","","3.00","1.84 €","5.52 €","7.47 €","1.00","2.15 €","300.00%","","Caducidad","","Merma",""
"204150","","CHOCO.GOURMET A LA ","","2.00","1.56 €","3.12 €","4.40 €","12.00","26.19 €","16.67%","","Merma fresco","","Merma",""
"204151","","CHOCO.GOURMET A LA ","","3.00","2.75 €","8.25 €","9.99 €","1.00","3.33 €","300.00%","","Caducidad","","Merma",""
"218484","","LAVAV.FAIRY 1,015L","","-5.00","3.30 €","-16.50 €","-23.75 €","16.00","92.40 €","-31.25%","","Dif. Inventario","","Merma",""
"205548","","BONITO GOURMET A.OLI ","","-1.00","1.46 €","-1.46 €","-1.99 €","10.00","18.90 €","-10.00%","","Dif. Inventario","","Merma",""
"205636","","LECHE ASTURIANA BRICK ","","5.00","1.92 €","9.60 €","11.20 €","22.00","47.36 €","22.73%","","Caducidad","","Merma",""
"206911","","GEL MICADERM DUCHA ","","22.00","1.18 €","25.96 €","42.90 €","16.00","29.40 €","137.50%","","Dif. Inventario","","Merma",""
"206957","","QUESO GOURMET ","","12.00","1.57 €","18.84 €","22.68 €","83.00","155.69 €","14.46%","","Merma fresco","","Merma",""
"207421","","SNACK SNICKERS ","","7.00","2.10 €","14.70 €","20.23 €","11.00","31.79 €","63.64%","","Caducidad","","Merma",""
"208050","","CERVEZA 1906 LATA 33CL ","","-24.00","0.66 €","-15.84 €","-25.92 €","20.00","21.60 €","-120.00%","","Dif. Inventario","","Merma",""
"208128","","PAN LECHE GOURMET 12U ","","21.00","1.48 €","31.08 €","51.66 €","38.00","92.74 €","55.26%","","Caducidad","","Merma",""
"208963","","PATATA LAY'S SAL 160G","","6.00","1.15 €","6.90 €","11.34 €","92.00","166.86 €","6.52%","","Caducidad","","Merma",""
"208966","","DORITOS TEX-MEX 140G","","1.00","1.31 €","1.31 €","1.99 €","125.00","240.82 €","0.80%","","Caducidad","","Merma",""
"221009","","DORITOS CHILI 140G","","1.00","1.31 €","1.31 €","1.99 €","23.00","44.88 €","4.35%","","Caducidad","","Merma",""
"208992","","TONICA SCHWEPPES PINK ","","6.00","0.66 €","3.96 €","5.70 €","17.00","14.25 €","35.29%","","Merma fresco","","Merma",""
"209105","","PATATA RUFFLES SALERO ","","1.00","1.15 €","1.15 €","1.79 €","72.00","128.72 €","1.39%","","Merma fresco","","Merma",""
"209140","","LAVAV.FAIRY DUPLO 650ML ","","1.00","4.22 €","4.22 €","6.75 €","8.00","49.96 €","12.50%","","Dif. Inventario","","Merma",""
"209705","","CALDO KNORR VEG.12 ","","7.00","1.37 €","9.59 €","11.55 €","0.00","0.00 €","","","Caducidad","","Merma",""
"209936","","JABON MICADERM MANOS ","","1.00","0.92 €","0.92 €","1.40 €","14.00","17.85 €","7.14%","","Merma fresco","","Consumo propio",""
"209937","","JABON MICADERM MANOS ","","1.00","0.73 €","0.73 €","1.15 €","15.00","17.25 €","6.67%","","Merma fresco","","Consumo propio",""
"209938","","PAN GOURMET MOLDE 15 ","","1.00","1.33 €","1.33 €","1.65 €","1.00","1.65 €","100.00%","","Merma fresco","","Consumo propio",""
"209940","","PALITO RIKISSIMO SURIMI ","","6.00","1.66 €","9.96 €","14.70 €","6.00","14.70 €","100.00%","","Caducidad","","Merma",""
"209946","","ENSALADA RIKISSIMO ","","2.00","0.97 €","1.94 €","2.82 €","20.00","28.08 €","10.00%","","Caducidad","","Merma",""
"209947","","ENSALADA RIKISSIMO ","","5.00","1.40 €","7.00 €","10.40 €","16.00","33.43 €","31.25%","","Caducidad","","Merma",""
"209955","","HUMMUS RIKISSIMO ","","7.00","1.13 €","7.91 €","12.04 €","1.00","1.72 €","700.00%","","Caducidad","","Merma",""
"","","","","","","","","","","","","","","",""
"viernes, 12 de septiembre de 2025","","","","","","","","","Página","18","","","","",""
"Infome MERMAS","","","","De fecha","","01/08/2024","a fecha","31/08/2025","","","","","","",""
"Sección:","","","","","","","","","","","","","","",""
"Familia:","","","","","","","","","","","","","","",""
"Subfamilia:","","","","","","","","","","","","","","",""
"Tipo:","","","","","","","","","","","","","","",""
"Motivo:","","","","","","","","","","","","","","",""
"Código","","Descripción","","Cant.","Coste","T. Coste","Valor","Cant. Vent.","V. Ventas","%","Motivo","","Tipo","",""
"210172","","TORTILLA GOURMET ","","3.00","2.08 €","6.24 €","9.30 €","14.00","41.54 €","21.43%","","Caducidad","","Merma",""
"210794","","PEPSI PET 1,75L","","-39.00","0.96 €","-37.44 €","-68.25 €","69.00","113.57 €","-56.52%","","Merma fresco","","Merma",""
"210795","","PEPSI ZERO PET 1,75L","","-72.00","1.03 €","-74.16 €","-126.00 €","313.00","511.57 €","-23.00%","","Dif. Inventario","","Merma",""
"210939","","MARGARINA TULIPAN 225G","","1.00","1.37 €","1.37 €","2.25 €","33.00","72.51 €","3.03%","","Caducidad","","Merma",""
"210940","","MARGARINA TULIPAN ","","1.00","1.36 €","1.36 €","1.90 €","18.00","37.40 €","5.56%","","Caducidad","","Merma",""
"211060","","NECTAR JUVER DISFRUTA ","","1.00","2.10 €","2.10 €","2.99 €","6.00","17.94 €","16.67%","","Caducidad","","Merma",""
"211074","","SALMON GOURMET ","","7.00","2.28 €","15.96 €","23.73 €","29.00","93.15 €","24.14%","","Rotura","","Merma",""
"211321","","ANCHOA GOURMET ","","18.00","2.66 €","47.88 €","68.76 €","3.00","12.38 €","600.00%","","Caducidad","","Merma",""
"212015","","QUESO TRANCHETTES 7U ","","1.00","1.36 €","1.36 €","1.45 €","13.00","18.53 €","7.69%","","Caducidad","","Merma",""
"212279","","CREMA NOCILLA NOIR ","","4.00","2.40 €","9.60 €","11.16 €","7.00","19.49 €","57.14%","","Caducidad","","Merma",""
"219628","","PATATA LAY'S GOURMET ","","18.00","1.84 €","33.12 €","44.10 €","36.00","96.24 €","50.00%","","Caducidad","","Merma",""
"212994","","PASTAS GOURMET TE 350G","","1.00","1.38 €","1.38 €","1.99 €","24.00","49.30 €","4.17%","","Caducidad","","Merma",""
